0.59,-0.448818898,-0.582677165,-2.814275299
0.59,-0.348818898,-0.582677165,-1.985674672
0.59,-0.248818898,-0.582677165,-1.195538389
0.59,-0.148818898,-0.582677165,-0.489623824
0.59,-0.048818898,-0.582677165,0.057139544
0.59,0.051181102,-0.582677165,0.362529206
0.59,0.151181102,-0.582677165,0.372307646
0.59,0.251181102,-0.582677165,0.144177314
0.59,0.351181102,-0.582677165,-0.236174348
0.59,0.451181102,-0.582677165,-0.69179665
0.59,0.551181102,-0.582677165,-1.180685896
0.59,-0.448818898,-0.482677165,-2.230728014
0.59,-0.348818898,-0.482677165,-1.402127387
0.59,-0.248818898,-0.482677165,-0.611991105
0.59,-0.148818898,-0.482677165,0.09392346
0.59,-0.048818898,-0.482677165,0.640686828
0.59,0.051181102,-0.482677165,0.94607649
0.59,0.151181102,-0.482677165,0.955854931
0.59,0.251181102,-0.482677165,0.727724599
0.59,0.351181102,-0.482677165,0.347372936
0.59,0.451181102,-0.482677165,-0.108249365
0.59,0.551181102,-0.482677165,-0.597138612
0.59,-0.448818898,-0.382677165,-1.780528155
0.59,-0.348818898,-0.382677165,-0.951927528
0.59,-0.248818898,-0.382677165,-0.161791246
0.59,-0.148818898,-0.382677165,0.544123319
0.59,-0.048818898,-0.382677165,1.090886687
0.59,0.051181102,-0.382677165,1.396276349
0.59,0.151181102,-0.382677165,1.406054789
0.59,0.251181102,-0.382677165,1.177924458
0.59,0.351181102,-0.382677165,0.797572795
0.59,0.451181102,-0.382677165,0.341950494
0.59,0.551181102,-0.382677165,-0.146938753
0.59,-0.448818898,-0.282677165,-1.558647436
0.59,-0.348818898,-0.282677165,-0.730046809
0.59,-0.248818898,-0.282677165,0.060089473
0.59,-0.148818898,-0.282677165,0.766004038
0.59,-0.048818898,-0.282677165,1.312767406
0.59,0.051181102,-0.282677165,1.618157068
0.59,0.151181102,-0.282677165,1.627935509
0.59,0.251181102,-0.282677165,1.399805177
0.59,0.351181102,-0.282677165,1.019453514
0.59,0.451181102,-0.282677165,0.563831213
0.59,0.551181102,-0.282677165,0.074941966
0.59,-0.448818898,-0.182677165,-1.506554723
0.59,-0.348818898,-0.182677165,-0.677954096
0.59,-0.248818898,-0.182677165,0.112182186
0.59,-0.148818898,-0.182677165,0.818096752
0.59,-0.048818898,-0.182677165,1.364860119
0.59,0.051181102,-0.182677165,1.670249782
0.59,0.151181102,-0.182677165,1.680028222
0.59,0.251181102,-0.182677165,1.45189789
0.59,0.351181102,-0.182677165,1.071546228
0.59,0.451181102,-0.182677165,0.615923926
0.59,0.551181102,-0.182677165,0.12703468
0.59,-0.448818898,-0.082677165,-1.52734317
0.59,-0.348818898,-0.082677165,-0.698742542
0.59,-0.248818898,-0.082677165,0.09139374
0.59,-0.148818898,-0.082677165,0.797308305
0.59,-0.048818898,-0.082677165,1.344071673
0.59,0.051181102,-0.082677165,1.649461335
0.59,0.151181102,-0.082677165,1.659239775
0.59,0.251181102,-0.082677165,1.431109444
0.59,0.351181102,-0.082677165,1.050757781
0.59,0.451181102,-0.082677165,0.595135479
0.59,0.551181102,-0.082677165,0.106246233
0.59,-0.448818898,0.017322835,-1.533101466
0.59,-0.348818898,0.017322835,-0.704500838
0.59,-0.248818898,0.017322835,0.085635444
0.59,-0.148818898,0.017322835,0.791550009
0.59,-0.048818898,0.017322835,1.338313377
0.59,0.051181102,0.017322835,1.643703039
0.59,0.151181102,0.017322835,1.653481479
0.59,0.251181102,0.017322835,1.425351147
0.59,0.351181102,0.017322835,1.044999485
0.59,0.451181102,0.017322835,0.589377183
0.59,0.551181102,0.017322835,0.100487937
0.59,-0.448818898,0.117322835,-1.471900442
0.59,-0.348818898,0.117322835,-0.643299815
0.59,-0.248818898,0.117322835,0.146836468
0.59,-0.148818898,0.117322835,0.852751033
0.59,-0.048818898,0.117322835,1.399514401
0.59,0.051181102,0.117322835,1.704904063
0.59,0.151181102,0.117322835,1.714682503
0.59,0.251181102,0.117322835,1.486552171
0.59,0.351181102,0.117322835,1.106200509
0.59,0.451181102,0.117322835,0.650578207
0.59,0.551181102,0.117322835,0.161688961
0.59,-0.448818898,0.217322835,-1.300806464
0.59,-0.348818898,0.217322835,-0.472205837
0.59,-0.248818898,0.217322835,0.317930446
0.59,-0.148818898,0.217322835,1.023845011
0.59,-0.048818898,0.217322835,1.570608379
0.59,0.051181102,0.217322835,1.875998041
0.59,0.151181102,0.217322835,1.885776481
0.59,0.251181102,0.217322835,1.657646149
0.59,0.351181102,0.217322835,1.277294487
0.59,0.451181102,0.217322835,0.821672185
0.59,0.551181102,0.217322835,0.332782939
0.59,-0.448818898,0.317322835,-0.996777052
0.59,-0.348818898,0.317322835,-0.168176425
0.59,-0.248818898,0.317322835,0.621959857
0.59,-0.148818898,0.317322835,1.327874422
0.59,-0.048818898,0.317322835,1.87463779
0.59,0.051181102,0.317322835,2.180027452
0.59,0.151181102,0.317322835,2.189805893
0.59,0.251181102,0.317322835,1.961675561
0.59,0.351181102,0.317322835,1.581323898
0.59,0.451181102,0.317322835,1.125701597
0.59,0.551181102,0.317322835,0.63681235
0.59,-0.448818898,0.417322835,-0.616334347
0.59,-0.348818898,0.417322835,0.21226628
0.59,-0.248818898,0.417322835,1.002402563
0.59,-0.148818898,0.417322835,1.708317128
0.59,-0.048818898,0.417322835,2.255080496
0.59,0.051181102,0.417322835,2.560470158
0.59,0.151181102,0.417322835,2.570248598
0.59,0.251181102,0.417322835,2.342118266
0.59,0.351181102,0.417322835,1.961766604
0.59,0.451181102,0.417322835,1.506144302
0.59,0.551181102,0.417322835,1.017255056
